customer_id,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,default_next_month,sex_label,education_label,marriage_label,age_band,limit_band,avg_bill_amt,max_bill_amt,min_bill_amt,total_bill_amt,total_payment_amt,avg_payment_amt,avg_utilization,max_utilization,recent_utilization,payment_to_bill_ratio,payment_to_limit_ratio,months_delinquent,max_delinquency,avg_delinquency,recent_delinquency,severe_delinquency_flag,bill_amount_trend,payment_momentum,revolving_balance_flag,low_payment_high_util_flag,young_high_util_flag,avg_bill_amt_winsor,log_avg_bill_amt_abs,max_bill_amt_winsor,log_max_bill_amt_abs,total_bill_amt_winsor,log_total_bill_amt_abs,total_payment_amt_winsor,log_total_payment_amt_abs,avg_payment_amt_winsor,log_avg_payment_amt_abs,predicted_pd,decision,risk_band,ead,expected_loss
7478,170000.0,1,2,2,31,-1,-1,-1,-1,0,-1,2908.0,3408.0,2908.0,9283.0,2908.0,2908.0,3408.0,2908.0,9283.0,0.0,2908.0,7163.0,0,male,university,single,26_35,limit_q3,4053.8333333333335,9283.0,2908.0,24323.0,25670.0,4278.333333333333,0.02384607843137255,0.05460588235294118,0.017105882352941176,1.0553362933728005,0.151,0,0,0.0,0,0,0.0,-0.022088235294117648,0,0,0,4053.8333333333335,8.307664864184066,9283.0,9.136047767394327,24323.0,10.09921879624,25670.0,10.153117229086165,4278.333333333333,8.361552513203614,0.10521314345930673,decline_or_review,C_medium,170000.0,8048.805474636964
14542,50000.0,2,1,2,31,2,2,3,2,0,0,48903.0,53997.0,52298.0,50778.0,48055.0,45704.0,6500.0,0.0,0.0,3130.0,2532.0,1700.0,1,female,graduate_school,single,26_35,limit_q2,49955.833333333336,53997.0,45704.0,299735.0,13862.0,2310.3333333333335,0.9991166666666668,1.07994,0.97806,0.046247364347292284,0.27724,4,3,1.5,2,1,0.06398,0.04536,1,1,0,49955.833333333336,10.818914578190094,53997.0,10.896702287823487,299735.0,12.610657366211031,13862.0,9.536978699538377,2310.3333333333335,7.745579837576859,0.6815222794612449,decline_or_review,E_very_high,50000.0,15334.25128787801
20954,140000.0,1,2,2,41,0,0,0,0,0,2,185948.0,170133.0,155737.0,140586.0,136641.0,117308.0,6088.0,5677.0,4797.0,15414.0,0.0,2330.0,0,male,university,single,36_45,limit_q3,151058.83333333334,185948.0,117308.0,906353.0,34306.0,5717.666666666667,1.0789916666666668,1.3282,1.3282,0.03785055287448392,0.24504285714285715,1,2,0.3333333333333333,0,0,0.49028571428571427,0.06739285714285714,1,1,0,151058.83333333334,11.925431284552474,185948.0,12.133227721549027,906353.0,13.717185237187444,34306.0,10.44310469396486,5717.666666666667,8.651490956968662,0.28071795803912863,decline_or_review,D_high,140000.0,17685.231356465105
22650,320000.0,2,2,2,35,-1,-1,-1,-1,0,0,1302.0,3571.0,311.0,8088.0,10881.0,11600.0,3571.0,311.0,8088.0,5000.0,1600.0,1810.0,0,female,university,single,26_35,limit_q5_high,5958.833333333333,11600.0,311.0,35753.0,20380.0,3396.6666666666665,0.018621354166666666,0.03625,0.00406875,0.5700061531576887,0.0636875,0,0,0.0,0,0,-0.03218125,0.001475,0,0,0,5958.833333333333,8.692797795462573,11600.0,9.358846580275406,35753.0,10.484417429975034,20380.0,9.922358373286379,3396.6666666666665,8.130844200500302,0.08865881836915018,approve,B_watch,320000.0,12766.869845157627
14815,230000.0,2,1,2,29,-1,-1,-1,-1,-1,-1,8916.0,318.0,725.0,2586.0,3198.0,4260.0,318.0,725.0,2592.0,3198.0,4260.0,4944.0,0,female,graduate_school,single,26_35,limit_q4,3333.8333333333335,8916.0,318.0,20003.0,16037.0,2672.8333333333335,0.014494927536231885,0.03876521739130435,0.03876521739130435,0.8016896620675865,0.06972608695652174,0,0,0.0,0,0,0.020243478260869564,-0.035482608695652174,0,0,0,3333.8333333333335,8.112177982088438,8916.0,9.095714846134879,20003.0,9.903687532538795,16037.0,9.682716185366974,2672.8333333333335,7.891268427123021,0.08557174064803323,approve,B_watch,230000.0,8856.67515707144
21387,40000.0,1,1,1,57,0,0,0,0,0,2,87313.0,88918.0,92387.0,94078.0,101340.0,20650.0,2729.0,3692.0,2846.0,7540.0,0.0,0.0,0,male,graduate_school,married,56_plus,limit_q1_low,80781.0,101340.0,20650.0,484686.0,16807.0,2801.1666666666665,2.019525,2.5335,2.182825,0.03467598677084387,0.420175,1,2,0.3333333333333333,0,0,1.666575,0.160525,1,1,0,80781.0,11.299509447414529,101340.0,11.526246346753071,484686.0,13.091258600759941,16807.0,9.729610242524837,2801.1666666666665,7.938148206450873,0.2841377161584812,decline_or_review,D_high,40000.0,5114.4788908526625
5976,50000.0,2,2,2,24,0,-1,-1,0,0,-2,14814.0,9631.0,36631.0,29150.0,0.0,0.0,10755.0,36671.0,583.0,0.0,0.0,0.0,0,female,university,single,18_25,limit_q1_low,15037.666666666666,36631.0,0.0,90226.0,48009.0,8001.5,0.3007533333333333,0.73262,0.29628,0.532091280880446,0.96018,0,0,0.0,0,0,0.29628,0.94852,0,0,0,15037.666666666666,9.618379941091698,36631.0,10.508677454336931,90226.0,11.410083996070519,48009.0,10.779164601524986,8001.5,8.987509271844019,0.09595082285429306,decline_or_review,B_watch,50000.0,2158.8935142215937
14413,230000.0,2,2,1,31,1,-1,0,0,0,0,0.0,2716.0,3648.0,6648.0,7982.0,9203.0,2716.0,1000.0,3000.0,4000.0,2000.0,1000.0,0,female,university,married,26_35,limit_q4,5032.833333333333,9203.0,0.0,30197.0,13716.0,2286.0,0.021881884057971014,0.04001304347826087,0.0,0.45420226505066563,0.059634782608695654,1,1,0.16666666666666666,1,0,-0.04001304347826087,0.0031130434782608695,0,0,0,5032.833333333333,8.523937066949584,9203.0,9.127393451155257,30197.0,10.315530976004416,13716.0,9.526391218478407,2286.0,7.734996194022781,0.146170106678476,decline_or_review,C_medium,230000.0,15128.606041222267
11693,80000.0,1,1,1,41,1,2,0,0,0,0,102383.0,92704.0,87338.0,46927.0,80194.0,0.0,0.0,4000.0,939.0,80000.0,0.0,0.0,0,male,graduate_school,married,36_45,limit_q2,68257.66666666667,102383.0,0.0,409546.0,84939.0,14156.5,0.8532208333333334,1.2797875,1.2797875,0.20739744156348355,1.0617375,2,2,0.5,1,0,1.2797875,0.05,1,0,0,68257.66666666667,11.131059689112389,102383.0,11.536485729379242,409546.0,12.92280694980399,84939.0,11.349700403867262,14156.5,9.55799979798796,0.4086075274956404,decline_or_review,E_very_high,80000.0,14709.870989843055
22518,10000.0,2,3,2,43,-1,-1,-1,0,0,-2,1593.0,1928.0,5797.0,7727.0,4196.0,0.0,2006.0,5805.0,4013.0,4217.0,4.0,12700.0,0,female,high_school,single,36_45,limit_q1_low,3540.1666666666665,7727.0,0.0,21241.0,28745.0,4790.833333333333,0.35401666666666665,0.7727,0.1593,1.3532153281235288,2.8745,0,0,0.0,0,0,0.1593,-0.4893,0,0,0,3540.1666666666665,8.172211518687584,7727.0,8.952605375892354,21241.0,9.963735632881486,28745.0,10.266253906111178,4790.833333333333,8.474668359001237,0.2021150551452683,decline_or_review,D_high,10000.0,909.5177481537074
10881,50000.0,2,2,1,23,0,0,0,0,-1,0,50643.0,50199.0,23986.0,-17250.0,20129.0,20502.0,2741.0,2079.0,2177.0,41608.0,713.0,837.0,0,female,university,married,18_25,limit_q1_low,24701.5,50643.0,-17250.0,148209.0,50155.0,8359.166666666666,0.49403,1.01286,1.01286,0.3384049659267256,1.0031,0,0,0.0,0,0,0.60282,0.0654,1,0,1,24701.5,10.114659732069118,50643.0,10.832576042640143,148209.0,11.90638546595096,50155.0,10.822893427310428,8359.166666666666,9.031233642084171,0.13274930945910754,decline_or_review,C_medium,50000.0,2986.8594628299197
28107,500000.0,2,1,2,44,-2,-2,-2,-2,-2,-2,29996.0,10625.0,14567.0,0.0,3808.0,6751.0,10625.0,14573.0,0.0,3808.0,6751.0,0.0,0,female,graduate_school,single,36_45,limit_q5_high,10957.833333333334,29996.0,0.0,65747.0,35757.0,5959.5,0.021915666666666667,0.059992,0.059992,0.5438492425625114,0.071514,0,0,0.0,0,0,0.04649,0.036894,0,0,0,10957.833333333334,9.301901107147485,29996.0,10.308852655643959,65747.0,11.093584531326416,35757.0,10.484529299311765,5959.5,8.692909649158056,0.06818671269324643,approve,B_watch,500000.0,15342.010355980447
23301,340000.0,2,2,1,33,-2,-1,0,-1,0,0,1632.0,3121.0,44092.0,31292.0,17391.0,21678.0,2027.0,39774.0,43325.0,5000.0,10000.0,10079.0,0,female,university,married,26_35,limit_q5_high,19867.666666666668,44092.0,1632.0,119206.0,110205.0,18367.5,0.0584343137254902,0.12968235294117647,0.0048,0.9244843004185995,0.3241323529411765,0,0,0.0,0,0,-0.058958823529411765,0.06388823529411765,0,0,0,19867.666666666668,9.896899230459272,44092.0,10.694056318677243,119206.0,11.688616756721366,110205.0,11.610106620679776,18367.5,9.818392520003156,0.0741800244495624,approve,B_watch,340000.0,11349.543740783049
14152,20000.0,2,3,3,43,1,2,-1,0,-1,-1,4094.0,1683.0,2924.0,1462.0,1462.0,6105.0,0.0,2924.0,0.0,1462.0,6105.0,0.0,0,female,high_school,other,36_45,limit_q1_low,2955.0,6105.0,1462.0,17730.0,10491.0,1748.5,0.14775,0.30525,0.2047,0.5916755964130619,0.52455,2,2,0.5,1,0,-0.10055,-0.15905,0,0,0,2955.0,7.991592282068092,6105.0,8.717027173294824,17730.0,9.783069799056989,10491.0,9.258368340986765,1748.5,7.467085311807743,0.3284101397786883,decline_or_review,D_high,20000.0,2955.6912580081953
1500,20000.0,1,1,2,27,1,2,-1,-1,0,0,6274.0,5971.0,3980.0,9040.0,9040.0,0.0,0.0,4000.0,9040.0,0.0,0.0,17291.0,0,male,graduate_school,single,26_35,limit_q1_low,5717.5,9040.0,0.0,34305.0,30331.0,5055.166666666667,0.285875,0.452,0.3137,0.8841310557919897,1.51655,2,2,0.5,1,0,0.3137,-0.66455,0,0,0,5717.5,8.651461812221271,9040.0,9.109525066737367,34305.0,10.443075544969771,30331.0,10.319958539820826,5055.166666666667,8.528363899418409,0.22716354365186464,decline_or_review,D_high,20000.0,2044.4718928667817
593,50000.0,1,1,1,35,0,0,0,0,0,0,34976.0,6018.0,13930.0,7106.0,6020.0,9011.0,1127.0,1074.0,215.0,249.0,4383.0,172.0,0,male,graduate_school,married,26_35,limit_q1_low,12843.5,34976.0,6018.0,77061.0,7220.0,1203.3333333333333,0.25687,0.69952,0.69952,0.09369079442526797,0.1444,0,0,0.0,0,0,0.5193,-0.04708,0,0,0,12843.5,9.460670983134357,34976.0,10.462445981601402,77061.0,11.252365571645587,7220.0,8.884748726451182,1203.3333333333333,7.0936814424795305,0.14004695754847774,decline_or_review,C_medium,50000.0,3151.056544840749
10093,180000.0,2,3,1,43,-1,-1,-1,-1,-1,-1,1473.0,22969.0,27315.0,13315.0,8194.0,12800.0,22969.0,27392.0,13315.0,9000.0,12800.0,9460.0,0,female,high_school,married,36_45,limit_q3,14344.333333333334,27315.0,1473.0,86066.0,94936.0,15822.666666666666,0.07969074074074074,0.15175,0.008183333333333334,1.1030476256869648,0.5274222222222222,0,0,0.0,0,0,-0.06292777777777778,0.15611666666666665,0,0,0,14344.333333333334,9.57117996504569,27315.0,10.21522789008098,86066.0,11.362881341685762,94936.0,11.460968792701482,15822.666666666666,9.669261988591751,0.062106915967237934,approve,B_watch,180000.0,5030.6601933462725
15152,80000.0,2,1,2,23,2,2,2,0,0,2,74860.0,80461.0,78259.0,66068.0,50748.0,51490.0,6865.0,37.0,2122.0,3600.0,1600.0,18.0,1,female,graduate_school,single,18_25,limit_q2,66981.0,80461.0,50748.0,401886.0,14242.0,2373.6666666666665,0.8372625,1.0057625,0.93575,0.03543782207436419,0.178025,4,2,1.3333333333333333,2,0,0.292125,0.06605,1,1,1,66981.0,11.112179205562004,80461.0,11.295540302266684,401886.0,12.903926233559323,14242.0,9.564020836934587,2373.6666666666665,7.772612355741442,0.6621686918765239,decline_or_review,E_very_high,80000.0,23838.072907554862
2140,260000.0,1,1,1,43,1,-2,-2,-1,0,0,0.0,0.0,0.0,14855.0,13650.0,0.0,0.0,0.0,15055.0,0.0,0.0,0.0,1,male,graduate_school,married,36_45,limit_q4,4750.833333333333,14855.0,0.0,28505.0,15055.0,2509.1666666666665,0.018272435897435896,0.05713461538461539,0.0,0.5281344278397531,0.05790384615384615,1,1,0.16666666666666666,1,0,0.0,0.0,0,0,0,4750.833333333333,8.466285787475671,14855.0,9.606159103032542,28505.0,10.257869870414977,15055.0,9.61953186182516,2509.1666666666665,7.828104430983793,0.18335273632379376,decline_or_review,C_medium,260000.0,21452.27014988387
27161,20000.0,1,3,1,40,3,2,2,2,2,2,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,1,male,high_school,married,36_45,limit_q1_low,300.0,300.0,300.0,1800.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,6,3,2.1666666666666665,3,1,0.0,0.0,0,0,0,300.0,5.707110264748875,300.0,5.707110264748875,1800.0,7.496097345175956,0.0,0.0,0.0,0.0,0.6354985941497323,decline_or_review,E_very_high,20000.0,5719.487347347591
4828,60000.0,2,2,2,31,0,0,0,0,0,0,58173.0,59626.0,55775.0,28187.0,28978.0,27119.0,3400.0,2300.0,1200.0,1200.0,1500.0,1500.0,0,female,university,single,26_35,limit_q2,42976.333333333336,59626.0,27119.0,257858.0,11100.0,1850.0,0.7162722222222223,0.9937666666666667,0.96955,0.04304678138052191,0.185,0,0,0.0,0,0,0.5175666666666666,0.045,1,1,0,42976.333333333336,10.668428123909951,59626.0,10.995863770605029,257858.0,12.460168202883935,11100.0,9.314790473332646,1850.0,7.523481312573497,0.1328558129645179,decline_or_review,C_medium,60000.0,3587.1069500419835
21812,20000.0,2,2,2,24,3,2,3,2,3,2,17690.0,19102.0,19502.0,20881.0,20266.0,20511.0,2000.0,1000.0,2000.0,0.0,700.0,0.0,1,female,university,single,18_25,limit_q1_low,19658.666666666668,20881.0,17690.0,117952.0,5700.0,950.0,0.9829333333333334,1.04405,0.8845,0.04832433257314354,0.285,6,3,2.5,3,1,-0.14105,0.115,1,1,1,19658.666666666668,9.886324438657455,20881.0,9.946642822850055,117952.0,11.678041519018516,5700.0,8.648396877031582,950.0,6.85751406254539,0.7117141110883353,decline_or_review,E_very_high,20000.0,6405.426999795018
21400,110000.0,1,2,1,56,0,0,0,0,0,0,93983.0,88777.0,82501.0,54458.0,45943.0,44724.0,3371.0,2636.0,1883.0,1584.0,1604.0,2008.0,0,male,university,married,56_plus,limit_q3,68397.66666666667,93983.0,44724.0,410386.0,13086.0,2181.0,0.6217969696969697,0.8543909090909091,0.8543909090909091,0.03188697497727754,0.11896363636363637,0,0,0.0,0,0,0.44780909090909093,0.021772727272727273,1,1,0,68397.66666666667,11.13310861024326,93983.0,11.450879833998346,410386.0,12.924855895923733,13086.0,9.479374650055481,2181.0,7.687997166393016,0.11189684490248698,decline_or_review,C_medium,110000.0,5538.893822673106
6179,240000.0,2,3,1,37,-2,-2,-1,-1,-2,-1,-3.0,-3.0,1130.0,3525.0,0.0,2116.0,0.0,1133.0,3525.0,0.0,2116.0,7442.0,0,female,high_school,married,36_45,limit_q4,1127.5,3525.0,-3.0,6765.0,14216.0,2369.3333333333335,0.004697916666666667,0.0146875,-1.25e-05,2.1010937038131834,0.05923333333333333,0,0,0.0,0,0,-0.008829166666666667,-0.035104166666666665,0,0,0,1127.5,7.028644596257591,3525.0,8.167919362957816,6765.0,8.819665349340653,14216.0,9.562193710635698,2369.3333333333335,7.770785871215408,0.1261425934324343,decline_or_review,C_medium,240000.0,13623.400090702906
20358,130000.0,1,3,1,27,-1,-1,-1,-1,-2,-1,500.0,2000.0,1354.0,0.0,0.0,2699.0,2000.0,1354.0,0.0,0.0,2699.0,3766.0,1,male,high_school,married,26_35,limit_q3,1092.1666666666667,2699.0,0.0,6553.0,9819.0,1636.5,0.008401282051282051,0.020761538461538463,0.0038461538461538464,1.4981690570643882,0.07553076923076923,0,0,0.0,0,0,-0.016915384615384617,-0.02393076923076923,0,0,0,1092.1666666666667,6.996833962065681,2699.0,7.90100705199242,6553.0,8.787830829258759,9819.0,9.192176401348512,1636.5,7.400925967509407,0.2397455351484067,decline_or_review,D_high,130000.0,14025.113806181793
19401,80000.0,2,2,1,35,2,2,-1,-1,-1,-1,252.0,-1624.0,2072.0,1752.0,1876.0,1876.0,0.0,5572.0,1752.0,2000.0,1876.0,2071.0,0,female,university,married,26_35,limit_q2,1034.0,2072.0,-1624.0,6204.0,13271.0,2211.8333333333335,0.012925,0.0259,0.00315,2.1387590652699435,0.1658875,2,2,0.6666666666666666,2,0,-0.0203,0.0203125,0,0,0,1034.0,6.942156705699469,2072.0,7.636752112435779,6204.0,8.733110697638708,13271.0,9.493411831870281,2211.8333333333335,7.702029024667847,0.327328008529449,decline_or_review,D_high,80000.0,11783.808307060162
21499,140000.0,2,2,1,30,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,1122.0,0.0,0.0,0.0,0.0,1122.0,0.0,0,female,university,married,26_35,limit_q3,187.0,1122.0,0.0,1122.0,1122.0,187.0,0.0013357142857142858,0.008014285714285715,0.0,0.9991095280498664,0.008014285714285715,0,0,0.0,0,0,-0.008014285714285715,-0.008014285714285715,0,0,0,187.0,5.236441962829949,1122.0,7.023758954738443,1122.0,7.023758954738443,1122.0,7.023758954738443,187.0,5.236441962829949,0.1719156522063049,decline_or_review,C_medium,140000.0,10830.686088997209
12657,70000.0,1,2,3,34,-2,-2,-1,0,0,0,58875.0,0.0,72772.0,39980.0,40126.0,39788.0,0.0,72772.0,1400.0,1500.0,1500.0,1600.0,0,male,university,other,26_35,limit_q2,41923.5,72772.0,0.0,251541.0,78772.0,13128.666666666666,0.5989071428571429,1.0396,0.8410714285714286,0.31315645101016926,1.1253142857142857,0,0,0.0,0,0,0.27267142857142856,0.9953142857142857,1,0,0,41923.5,10.643625660561856,72772.0,11.195100286271227,251541.0,12.435365252591243,78772.0,11.274325577537704,13128.666666666666,9.482629579820482,0.08922922371714483,approve,B_watch,70000.0,2810.720547090062
12997,230000.0,2,2,1,43,2,2,2,0,0,0,222819.0,232264.0,227054.0,196356.0,199525.0,201836.0,14300.0,158.0,7100.0,7400.0,7500.0,7820.0,1,female,university,married,36_45,limit_q4,213309.0,232264.0,196356.0,1279854.0,44278.0,7379.666666666667,0.9274304347826087,1.0098434782608696,0.9687782608695652,0.03459610659019967,0.19251304347826087,3,2,1.0,2,0,0.0912304347826087,-0.003747826086956522,1,1,0,213309.0,12.270501785685864,232264.0,12.355634240166415,1279854.0,14.062257348228995,44278.0,10.698265803008391,7379.666666666667,8.906619247751303,0.6695855915457437,decline_or_review,E_very_high,230000.0,69302.10872498447
25227,80000.0,2,2,2,25,0,0,2,2,2,2,26855.0,28789.0,31026.0,31401.0,31986.0,32468.0,2386.0,2998.0,1183.0,1400.0,1139.0,0.0,0,female,university,single,18_25,limit_q2,30420.833333333332,32468.0,26855.0,182525.0,9106.0,1517.6666666666667,0.38026041666666666,0.40585,0.3356875,0.04988878296790594,0.113825,4,2,1.3333333333333333,0,0,-0.0701625,0.0530625,0,0,0,30420.833333333332,10.322915831365238,32468.0,10.388041066963256,182525.0,12.114647907610825,9106.0,9.11679862756782,1517.6666666666667,7.325588035898963,0.40197113066408446,decline_or_review,E_very_high,80000.0,14470.960703907042
7960,50000.0,2,2,1,58,1,2,2,2,2,2,32113.0,31319.0,33688.0,32849.0,34950.0,35658.0,0.0,3200.0,0.0,2795.0,1431.0,0.0,0,female,university,married,56_plus,limit_q1_low,33429.5,35658.0,31319.0,200577.0,7426.0,1237.6666666666667,0.66859,0.71316,0.64226,0.0370230035198277,0.14852,6,2,1.8333333333333333,1,0,-0.0709,0.03538,0,0,0,33429.5,10.41722393592808,35658.0,10.48175684839914,200577.0,12.20895847750863,7426.0,8.912877287669296,1237.6666666666667,7.12179081126562,0.6297481462969036,decline_or_review,E_very_high,50000.0,14169.33329168033
6548,150000.0,2,2,1,36,0,0,0,0,-1,-1,70001.0,45813.0,44309.0,27428.0,2013.0,4724.0,2500.0,1200.0,2618.0,2013.0,4724.0,0.0,0,female,university,married,36_45,limit_q3,32381.333333333332,70001.0,2013.0,194288.0,13055.0,2175.8333333333335,0.21587555555555554,0.46667333333333333,0.46667333333333333,0.06719371657685201,0.08703333333333334,0,0,0.0,0,0,0.43518,-0.006826666666666667,0,0,0,32381.333333333332,10.38536828557833,70001.0,11.156279092051912,194288.0,12.177102020278625,13055.0,9.477003077203888,2175.8333333333335,7.685626500349466,0.07912176640848244,approve,B_watch,150000.0,5340.719232572565
18567,320000.0,2,2,2,26,0,0,0,0,0,0,320983.0,319377.0,319368.0,305308.0,188120.0,192087.0,14000.0,14033.0,14008.0,7000.0,7000.0,7600.0,0,female,university,single,26_35,limit_q5_high,274207.1666666667,320983.0,188120.0,1645243.0,63641.0,10606.833333333334,0.8568973958333334,1.003071875,1.003071875,0.0386818003894863,0.198878125,0,0,0.0,0,0,0.4028,0.041978125,1,1,1,274207.1666666667,12.521642829279763,320983.0,12.679146556633128,1645243.0,14.313399259449536,63641.0,11.061028908733526,10606.833333333334,9.269348000889448,0.16934183115576928,decline_or_review,C_medium,320000.0,24385.223686430778
5590,50000.0,2,2,1,39,0,0,0,0,0,0,47407.0,37716.0,30873.0,24659.0,15849.0,8540.0,2039.0,1400.0,1612.0,0.0,0.0,0.0,0,female,university,married,36_45,limit_q1_low,27507.333333333332,47407.0,8540.0,165044.0,5051.0,841.8333333333334,0.5501466666666667,0.94814,0.94814,0.030603774728104455,0.10102,0,0,0.0,0,0,0.77734,0.06878,1,1,0,27507.333333333332,10.222244268053284,47407.0,10.766546269813347,165044.0,12.013973442972123,5051.0,8.527539483470381,841.8333333333334,6.736769231851928,0.1804914342923288,decline_or_review,C_medium,50000.0,4061.0572715773983
9074,110000.0,2,1,2,35,-1,2,-1,0,0,-1,549.0,179.0,1166.0,790.0,806.0,1729.0,0.0,1166.0,0.0,446.0,1729.0,0.0,0,female,graduate_school,single,26_35,limit_q3,869.8333333333334,1729.0,179.0,5219.0,3341.0,556.8333333333334,0.007907575757575757,0.01571818181818182,0.004990909090909091,0.6400383141762452,0.030372727272727273,1,2,0.3333333333333333,0,0,-0.010727272727272728,-0.005118181818181819,0,0,0,869.8333333333334,6.7694506076049565,1729.0,7.455876687491824,5219.0,8.560252680876685,3341.0,8.114324709155339,556.8333333333334,6.324060231983272,0.37659933356408765,decline_or_review,E_very_high,110000.0,18641.667011422338
18310,240000.0,2,2,1,28,-1,-1,-1,-1,-2,-2,1444.0,2553.0,747.0,0.0,0.0,0.0,2553.0,747.0,0.0,0.0,0.0,1295.0,0,female,university,married,26_35,limit_q4,790.6666666666666,2553.0,0.0,4744.0,4595.0,765.8333333333334,0.0032944444444444445,0.0106375,0.006016666666666667,0.9683877766069547,0.019145833333333334,0,0,0.0,0,0,0.006016666666666667,0.008354166666666666,0,0,0,790.6666666666666,6.674140427800632,2553.0,7.845416036592485,4744.0,8.464846711044029,4595.0,8.432941638968646,765.8333333333334,6.642269480927413,0.19188707500013943,decline_or_review,C_medium,240000.0,20723.80410001506
5023,230000.0,2,1,2,26,-2,-1,2,-1,0,-1,-10.0,1732.0,476.0,3157.0,340.0,769.0,2122.0,0.0,3157.0,0.0,769.0,1265.0,0,female,graduate_school,single,26_35,limit_q4,1077.3333333333333,3157.0,-10.0,6464.0,7313.0,1218.8333333333333,0.004684057971014492,0.013726086956521739,-4.347826086956522e-05,1.131167826759474,0.031795652173913044,1,2,0.3333333333333333,0,0,-0.0033869565217391306,0.00038260869565217393,0,0,0,1077.3333333333333,6.983171918266891,3157.0,8.057694194815587,6464.0,8.774158291205957,7313.0,8.897545598709327,1218.8333333333333,7.106469516373172,0.1854364986378446,decline_or_review,C_medium,230000.0,19192.677609016915
27291,240000.0,1,2,3,35,0,0,0,0,0,0,18392.0,16427.0,16475.0,14648.0,9384.0,8171.0,1505.0,1327.0,1500.0,500.0,500.0,2000.0,0,male,university,other,26_35,limit_q4,13916.166666666666,18392.0,8171.0,83497.0,7332.0,1222.0,0.05798402777777777,0.07663333333333333,0.07663333333333333,0.08781048647871806,0.03055,0,0,0.0,0,0,0.0425875,0.0013833333333333334,0,0,0,13916.166666666666,9.540878369109205,18392.0,9.819725436430797,83497.0,11.332577958456282,7332.0,8.9001399880938,1222.0,7.109062135687172,0.07657892094232198,approve,B_watch,240000.0,8270.523461770774
21204,490000.0,1,1,1,43,2,-1,-1,-2,-1,-1,3956.0,3081.0,0.0,0.0,2236.0,3052.0,3081.0,0.0,0.0,2236.0,3052.0,3159.0,1,male,graduate_school,married,36_45,limit_q5_high,2054.1666666666665,3956.0,0.0,12325.0,11528.0,1921.3333333333333,0.004192176870748299,0.008073469387755102,0.008073469387755102,0.9352588025312348,0.023526530612244898,1,2,0.3333333333333333,2,0,0.0018448979591836735,-0.006387755102040816,0,0,0,2054.1666666666665,7.628112226642475,3956.0,8.283241441385425,12325.0,9.419466131522189,11528.0,9.352620879232953,1921.3333333333333,7.561295004947303,0.4360964919556361,decline_or_review,E_very_high,490000.0,96159.27647621777
27490,140000.0,1,3,1,53,0,0,0,0,0,0,133167.0,135889.0,81607.0,83927.0,84861.0,86556.0,5400.0,3000.0,4000.0,3500.0,3504.0,3500.0,0,male,high_school,married,46_55,limit_q3,101001.16666666667,135889.0,81607.0,606007.0,22904.0,3817.3333333333335,0.7214369047619048,0.9706357142857143,0.9511928571428572,0.0377948805956357,0.1636,0,0,0.0,0,0,0.3329357142857143,0.009971428571428572,1,1,0,101001.16666666667,11.522897247738516,135889.0,11.819601013914543,606007.0,13.314648466284448,22904.0,10.039110506320842,3817.3333333333335,8.247569306219486,0.13011141290217623,decline_or_review,C_medium,140000.0,8197.019012837103
15532,240000.0,1,2,1,38,2,2,-1,-1,0,0,7123.0,6848.0,836.0,2508.0,1672.0,836.0,836.0,836.0,2508.0,0.0,0.0,563.0,1,male,university,married,36_45,limit_q4,3303.8333333333335,7123.0,836.0,19823.0,4743.0,790.5,0.013765972222222223,0.029679166666666666,0.029679166666666666,0.23925544794188863,0.0197625,2,2,0.6666666666666666,2,0,0.026195833333333335,0.0046208333333333336,0,0,0,3303.8333333333335,8.10314132237075,7123.0,8.871224644409553,19823.0,9.894648603868923,4743.0,8.464635940677562,790.5,6.673929879321067,0.6229289312306115,decline_or_review,E_very_high,240000.0,67276.32457290606
13795,360000.0,1,2,2,28,-2,-2,-2,-2,-1,0,0.0,0.0,0.0,0.0,1090.0,8788.0,0.0,0.0,0.0,1090.0,7910.0,170027.0,0,male,university,single,26_35,limit_q5_high,1646.3333333333333,8788.0,0.0,9878.0,179027.0,29837.833333333332,0.004573148148148148,0.024411111111111113,0.0,18.12197590849276,0.4972972222222222,0,0,0.0,0,0,-0.024411111111111113,-0.49426944444444443,0,0,0,1646.3333333333333,7.406913097880445,8788.0,9.081256218564645,9878.0,9.198166571044474,179027.0,12.095297497170849,29837.833333333332,10.303565956144974,0.14778141623339916,decline_or_review,C_medium,360000.0,23940.589429810665
