customer_id,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,default_next_month,sex_label,education_label,marriage_label,age_band,limit_band,avg_bill_amt,max_bill_amt,min_bill_amt,total_bill_amt,total_payment_amt,avg_payment_amt,avg_utilization,max_utilization,recent_utilization,payment_to_bill_ratio,payment_to_limit_ratio,months_delinquent,max_delinquency,avg_delinquency,recent_delinquency,severe_delinquency_flag,bill_amount_trend,payment_momentum,revolving_balance_flag,low_payment_high_util_flag,young_high_util_flag,avg_bill_amt_winsor,log_avg_bill_amt_abs,max_bill_amt_winsor,log_max_bill_amt_abs,total_bill_amt_winsor,log_total_bill_amt_abs,total_payment_amt_winsor,log_total_payment_amt_abs,avg_payment_amt_winsor,log_avg_payment_amt_abs
48,150000.0,2,4,2,46,0,0,-1,0,0,-2,4463.0,3034.0,1170.0,1170.0,0.0,0.0,1013.0,1170.0,0.0,0.0,0.0,0.0,1,female,other,single,46_55,limit_q3,1639.5,4463.0,0.0,9837.0,2183.0,363.8333333333333,0.01093,0.029753333333333333,0.029753333333333333,0.2218946940435048,0.014553333333333333,0,0,0.0,0,0,0.029753333333333333,0.014553333333333333,0,0,0,1639.5,7.402756352401156,4463.0,8.403800504061147,9837.0,9.194007717355285,2183.0,7.688913336864796,363.8333333333333,5.8994406282948075
49,380000.0,1,2,2,32,-1,-1,-1,-1,-1,-1,22401.0,21540.0,15134.0,32018.0,11849.0,11873.0,21540.0,15138.0,24677.0,11851.0,11875.0,8251.0,0,male,university,single,26_35,limit_q5_high,19135.833333333332,32018.0,11849.0,114815.0,93332.0,15555.333333333334,0.05035745614035087,0.0842578947368421,0.05895,0.8128832218506131,0.24561052631578947,0,0,0.0,0,0,0.027705263157894736,0.04355789473684211,0,0,0,19135.833333333332,9.859370203739743,32018.0,10.374084755582075,114815.0,11.651086125978413,93332.0,11.443929022048328,15555.333333333334,9.652223123005264
50,20000.0,1,1,2,24,0,0,0,0,0,0,17447.0,18479.0,19476.0,19865.0,20480.0,20063.0,1318.0,1315.0,704.0,928.0,912.0,1069.0,0,male,graduate_school,single,18_25,limit_q1_low,19301.666666666668,20480.0,17447.0,115810.0,6246.0,1041.0,0.9650833333333334,1.024,0.87235,0.0539327006933711,0.3123,0,0,0.0,0,0,-0.1308,0.0326,1,1,1,19301.666666666668,9.867998534605825,20480.0,9.92725290608639,115810.0,11.659714830974059,6246.0,8.73985662749357,1041.0,6.948897222313312
51,70000.0,1,3,2,42,1,2,2,2,2,0,37042.0,36171.0,38355.0,39423.0,38659.0,39362.0,0.0,3100.0,2000.0,0.0,1500.0,1500.0,1,male,high_school,single,36_45,limit_q2,38168.666666666664,39423.0,36171.0,229012.0,8100.0,1350.0,0.5452666666666667,0.5631857142857143,0.5291714285714286,0.03536917118242196,0.11571428571428571,5,2,1.5,1,0,-0.03314285714285714,0.0014285714285714286,0,0,0,38168.666666666664,10.549796412839385,39423.0,10.582130046893191,229012.0,12.341534049484055,8100.0,8.999742789830492,1350.0,7.208600337960199
52,100000.0,2,3,3,43,0,0,0,0,0,0,61559.0,51163.0,43824.0,39619.0,35762.0,33258.0,2000.0,1606.0,1500.0,2000.0,1500.0,1000.0,0,female,high_school,other,36_45,limit_q2,44197.5,61559.0,33258.0,265185.0,9606.0,1601.0,0.441975,0.61559,0.61559,0.036223631715098084,0.09606,0,0,0.0,0,0,0.28301,0.01106,0,0,0,44197.5,10.696446130838345,61559.0,11.027767587952816,265185.0,12.488186745553477,9606.0,9.170247278409738,1601.0,7.379008127628304
53,310000.0,2,2,1,49,-2,-2,-2,-2,-2,-2,13465.0,7867.0,7600.0,11185.0,3544.0,464.0,7875.0,7600.0,11185.0,3544.0,464.0,0.0,0,female,university,married,46_55,limit_q5_high,7354.166666666667,13465.0,464.0,44125.0,30668.0,5111.333333333333,0.023723118279569893,0.04343548387096774,0.04343548387096774,0.6950097448216471,0.09892903225806451,0,0,0.0,0,0,0.041938709677419354,0.04842258064516129,0,0,0,7354.166666666667,8.903158293100573,13465.0,9.507923269105227,44125.0,10.694804456868317,30668.0,10.331007651425123,5111.333333333333,8.53941119998267
54,180000.0,2,1,2,25,1,2,0,0,0,0,41402.0,41742.0,42758.0,43510.0,44420.0,45319.0,1300.0,2010.0,1762.0,1762.0,1790.0,1622.0,0,female,graduate_school,single,18_25,limit_q3,43191.833333333336,45319.0,41402.0,259151.0,10246.0,1707.6666666666667,0.23995462962962966,0.25177222222222223,0.2300111111111111,0.03953664258813361,0.05692222222222222,2,2,0.5,1,0,-0.02176111111111111,-0.0005666666666666667,0,0,0,43191.833333333336,10.673429865408366,45319.0,10.721503715141942,259151.0,12.465170041126179,10246.0,9.234740258799718,1707.6666666666667,7.443468618255907
55,150000.0,2,1,2,29,2,0,0,0,0,0,46224.0,34993.0,31434.0,26518.0,21042.0,16540.0,1600.0,1718.0,1049.0,1500.0,2000.0,5000.0,0,female,graduate_school,single,26_35,limit_q3,29458.5,46224.0,16540.0,176751.0,12867.0,2144.5,0.19639,0.30816,0.30816,0.07279691318910111,0.08578,1,2,0.3333333333333333,2,0,0.19789333333333334,-0.024546666666666668,0,0,0,29458.5,10.290771717706944,46224.0,10.741276056255325,176751.0,12.082502899112056,12867.0,9.462498888358917,2144.5,7.67112790443158
56,500000.0,2,1,1,45,-2,-2,-2,-2,-2,-2,1905.0,3640.0,162.0,0.0,151.0,2530.0,3640.0,162.0,0.0,151.0,2530.0,0.0,0,female,graduate_school,married,36_45,limit_q5_high,1398.0,3640.0,0.0,8388.0,6483.0,1080.5,0.002796,0.00728,0.00381,0.7727977112885922,0.012966,0,0,0.0,0,0,-0.00125,0.002544,0,0,0,1398.0,7.243512974665482,3640.0,8.200013648175434,8388.0,9.034676602846295,6483.0,8.777092882855566,1080.5,6.986104245393113
57,180000.0,2,3,1,34,0,0,0,-1,-1,-1,16386.0,15793.0,8441.0,7142.0,-679.0,8321.0,8500.0,1500.0,7500.0,679.0,9000.0,2000.0,0,female,high_school,married,26_35,limit_q3,9234.0,16386.0,-679.0,55404.0,29179.0,4863.166666666667,0.0513,0.09103333333333333,0.09103333333333333,0.5266492193845321,0.16210555555555556,0,0,0.0,0,0,0.04480555555555556,-0.005555555555555556,0,0,0,9234.0,9.13075589263334,16386.0,9.704243616546224,55404.0,10.922425121370425,29179.0,10.281238822076777,4863.166666666667,8.489650688409837
58,180000.0,2,2,1,34,0,0,0,0,0,0,175886.0,173440.0,172308.0,168608.0,132202.0,129918.0,8083.0,7296.0,5253.0,4814.0,4816.0,3800.0,0,female,university,married,26_35,limit_q3,158727.0,175886.0,129918.0,952362.0,34062.0,5677.0,0.8818166666666667,0.9771444444444445,0.9771444444444445,0.035765774184843384,0.18923333333333334,0,0,0.0,0,0,0.25537777777777776,0.03757222222222222,1,1,0,158727.0,11.974947324474305,175886.0,12.077597022366296,952362.0,13.76670154361718,34062.0,10.435967030196949,5677.0,8.644354337032917
59,200000.0,2,1,2,34,-1,3,2,2,2,2,1587.0,1098.0,782.0,1166.0,700.0,1414.0,0.0,0.0,700.0,0.0,1200.0,0.0,0,female,graduate_school,single,26_35,limit_q4,1124.5,1587.0,700.0,6747.0,1900.0,316.6666666666667,0.0056225,0.007935,0.007935,0.2815649081209247,0.0095,5,3,1.8333333333333333,0,1,0.000865,-0.006,0,0,0,1124.5,7.025982660346787,1587.0,7.370230641807081,6747.0,8.817001443665859,1900.0,7.550135342488429,316.6666666666667,5.761002614986093
60,400000.0,2,2,1,29,0,0,0,0,0,0,400134.0,398857.0,404205.0,360199.0,356656.0,364089.0,17000.0,15029.0,30000.0,12000.0,12000.0,23000.0,0,female,university,married,26_35,limit_q5_high,380690.0,404205.0,356656.0,2284140.0,109029.0,18171.5,0.951725,1.0105125,1.000335,0.04773304274998785,0.2725725,0,0,0.0,0,0,0.0901125,-0.0074275,1,1,1,300288.1933333332,12.849743301429205,370616.1899999982,12.90967992797805,1801729.1599999992,14.641500581652936,109029.0,11.599378352700427,18171.5,9.80766474135879
61,500000.0,2,3,1,28,0,0,0,0,0,0,22848.0,23638.0,18878.0,14937.0,13827.0,15571.0,1516.0,1300.0,1000.0,1000.0,2000.0,2000.0,1,female,high_school,married,26_35,limit_q5_high,18283.166666666668,23638.0,13827.0,109699.0,8816.0,1469.3333333333333,0.03656633333333333,0.047276,0.045696,0.08036463081130356,0.017632,0,0,0.0,0,0,0.014554,-0.002368,0,0,0,18283.166666666668,9.813790754847995,23638.0,10.070653169440881,109699.0,11.605504646263322,8816.0,9.084436955087027,1469.3333333333333,7.29324441143683
62,70000.0,1,2,1,39,0,0,0,0,0,-1,70800.0,72060.0,69938.0,16518.0,14096.0,830.0,4025.0,2095.0,1000.0,2000.0,3000.0,0.0,0,male,university,married,36_45,limit_q2,40707.0,72060.0,830.0,244242.0,12120.0,2020.0,0.5815285714285714,1.0294285714285714,1.0114285714285713,0.04962271180750318,0.17314285714285715,0,0,0.0,0,0,0.9995714285714286,0.044571428571428574,1,1,0,40707.0,10.614179912311823,72060.0,11.185268261530247,244242.0,12.405918910333652,12120.0,9.402694764470512,2020.0,7.611347717403621
63,50000.0,1,1,2,29,2,2,2,2,2,2,24987.0,24300.0,26591.0,25865.0,27667.0,28264.0,0.0,2700.0,0.0,2225.0,1200.0,0.0,1,male,graduate_school,single,26_35,limit_q1_low,26279.0,28264.0,24300.0,157674.0,6125.0,1020.8333333333334,0.52558,0.56528,0.49974,0.038845726970033294,0.1225,6,2,2.0,2,0,-0.06554,0.03,0,0,0,26279.0,10.176563472598547,28264.0,10.249379569109392,157674.0,11.968291231531852,6125.0,8.72029728739272,1020.8333333333334,6.929353678534633
64,50000.0,2,2,1,46,0,0,0,-2,-2,-2,28718.0,29166.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,1,female,university,married,46_55,limit_q1_low,9647.333333333334,29166.0,0.0,57884.0,1000.0,166.66666666666666,0.19294666666666668,0.58332,0.57436,0.01727563272004837,0.02,0,0,0.0,0,0,0.57436,0.02,0,0,0,9647.333333333334,9.174540467844995,29166.0,10.280793212183719,57884.0,10.96621356263983,1000.0,6.90875477931522,166.66666666666666,5.121977881431629
65,130000.0,2,2,1,51,-1,-1,-2,-2,-1,-1,99.0,0.0,0.0,0.0,2353.0,0.0,0.0,0.0,0.0,2353.0,0.0,0.0,0,female,university,married,46_55,limit_q3,408.6666666666667,2353.0,0.0,2452.0,2353.0,392.1666666666667,0.0031435897435897436,0.0181,0.0007615384615384615,0.9592335915205871,0.0181,0,0,0.0,0,0,0.0007615384615384615,0.0,0,0,0,408.6666666666667,6.015343820897925,2353.0,7.763871287820222,2452.0,7.8050670442584895,2353.0,7.763871287820222,392.1666666666667,5.9742336101796205
66,200000.0,1,1,1,57,-2,-2,-2,-1,2,2,152519.0,148751.0,144076.0,8174.0,8198.0,7918.0,0.0,0.0,8222.0,300.0,0.0,1000.0,1,male,graduate_school,married,56_plus,limit_q4,78272.66666666667,152519.0,7918.0,469636.0,9522.0,1587.0,0.39136333333333334,0.762595,0.762595,0.020275233850825213,0.04761,2,2,0.6666666666666666,0,0,0.723005,-0.005,0,1,0,78272.66666666667,11.267966512088066,152519.0,11.935051013971501,469636.0,13.059715334852184,9522.0,9.161465204194046,1587.0,7.370230641807081
67,10000.0,1,2,1,56,2,2,2,0,0,0,2097.0,4193.0,3978.0,4062.0,4196.0,4326.0,2300.0,0.0,150.0,200.0,200.0,160.0,1,male,university,married,56_plus,limit_q1_low,3808.6666666666665,4326.0,2097.0,22852.0,3010.0,501.6666666666667,0.38086666666666663,0.4326,0.2097,0.1317113726862994,0.301,3,2,1.0,2,0,-0.2229,0.194,0,0,0,3808.6666666666665,8.245296975229488,4326.0,8.372629740224884,22852.0,10.036837678732885,3010.0,8.010027528481734,501.6666666666667,6.219927259899792
68,210000.0,2,1,2,30,2,-1,-1,-1,-1,-1,300.0,300.0,1159.0,2280.0,300.0,4250.0,300.0,1159.0,2280.0,300.0,4250.0,909.0,0,female,graduate_school,single,26_35,limit_q4,1431.5,4250.0,300.0,8589.0,9198.0,1533.0,0.006816666666666667,0.02023809523809524,0.0014285714285714286,1.070779976717113,0.0438,1,2,0.3333333333333333,2,0,-0.01880952380952381,-0.017619047619047618,0,0,0,1431.5,7.267176448588895,4250.0,8.35490952835879,8589.0,9.0583540149783,9198.0,9.126850061477157,1533.0,7.335633981927201
69,130000.0,2,3,2,29,1,-2,-2,-1,2,-1,-190.0,-9850.0,-9850.0,10311.0,10161.0,7319.0,0.0,0.0,20161.0,0.0,7319.0,13899.0,0,female,high_school,single,26_35,limit_q3,1316.8333333333333,10311.0,-9850.0,7901.0,41379.0,6896.5,0.010129487179487178,0.07931538461538462,-0.0014615384615384616,5.236522399392559,0.3183,2,2,0.5,1,0,-0.05776153846153846,-0.16321538461538462,0,0,0,1316.8333333333333,7.183744252842872,10311.0,9.241063544619024,7901.0,8.974871170971337,41379.0,10.630552951299533,6896.5,8.838914306091441
70,20000.0,1,4,2,22,2,0,0,0,0,0,18565.0,17204.0,17285.0,18085.0,11205.0,5982.0,0.0,1200.0,1000.0,500.0,1000.0,0.0,0,male,other,single,18_25,limit_q1_low,14721.0,18565.0,5982.0,88326.0,3700.0,616.6666666666666,0.73605,0.92825,0.92825,0.041889795872156875,0.185,1,2,0.3333333333333333,2,0,0.62915,0.01,1,1,1,14721.0,9.59709825261865,18565.0,9.829087229959878,88326.0,11.388801115616609,3700.0,8.216358332386156,616.6666666666666,6.42594893761725
71,80000.0,1,1,2,31,-1,-1,-1,-1,-1,-1,780.0,0.0,390.0,390.0,390.0,390.0,0.0,390.0,390.0,390.0,390.0,390.0,0,male,graduate_school,single,26_35,limit_q2,390.0,780.0,0.0,2340.0,1950.0,325.0,0.004875,0.00975,0.00975,0.8329773601025203,0.024375,0,0,0.0,0,0,0.004875,-0.004875,0,0,0,390.0,5.968707559985366,780.0,6.660575149839686,2340.0,7.75833346749091,1950.0,7.576097340623111,325.0,5.786897381366708
72,320000.0,1,2,2,29,2,2,2,2,2,2,58267.0,59246.0,60184.0,58622.0,62307.0,63526.0,2500.0,2500.0,0.0,4800.0,2400.0,1600.0,1,male,university,single,26_35,limit_q5_high,60358.666666666664,63526.0,58267.0,362152.0,13800.0,2300.0,0.18862083333333332,0.19851875,0.182084375,0.03810544162273956,0.043125,6,2,2.0,2,0,-0.016434375,0.003125,0,0,0,60358.666666666664,11.008076390445508,63526.0,11.059220291360612,362152.0,12.79982205344944,13800.0,9.53249633228804,2300.0,7.741099090035366
73,200000.0,2,2,1,32,-1,-1,-1,-1,2,-1,9076.0,5787.0,-684.0,5247.0,3848.0,3151.0,5818.0,15.0,9102.0,17.0,3165.0,1395.0,0,female,university,married,26_35,limit_q4,4404.166666666667,9076.0,-684.0,26425.0,19512.0,3252.0,0.022020833333333333,0.04538,0.04538,0.7383637326875048,0.09756,1,2,0.3333333333333333,0,0,0.029625,0.006365,0,0,0,4404.166666666667,8.390533373447184,9076.0,9.113499020526627,26425.0,10.182103652974162,19512.0,9.878836189094999,3252.0,8.087332926473351
74,290000.0,2,1,2,37,1,-2,-1,-1,-1,-1,0.0,0.0,3155.0,0.0,2359.0,0.0,0.0,3155.0,0.0,2359.0,0.0,0.0,0,female,graduate_school,single,36_45,limit_q5_high,919.0,3155.0,0.0,5514.0,5514.0,919.0,0.0031689655172413792,0.010879310344827586,0.0,0.999818676337262,0.019013793103448275,1,1,0.16666666666666666,1,0,0.0,0.010879310344827586,0,0,0,919.0,6.824373670043086,3155.0,8.057060681965766,5514.0,8.615226931687603,5514.0,8.615226931687603,919.0,6.824373670043086
75,340000.0,1,1,2,32,-1,-1,-1,-1,-1,-1,3048.0,5550.0,23337.0,4291.0,80153.0,25820.0,5713.0,23453.0,4314.0,80552.0,25949.0,2016.0,0,male,graduate_school,single,26_35,limit_q5_high,23699.833333333332,80153.0,3048.0,142199.0,141997.0,23666.166666666668,0.06970539215686274,0.23574411764705883,0.00896470588235294,0.9985724331926864,0.41763823529411764,0,0,0.0,0,0,-0.06697647058823529,0.0035323529411764704,0,0,0,23699.833333333332,10.073265488249085,80153.0,11.291705063217867,142199.0,11.864989796351278,141997.0,11.863568251977169,23666.166666666668,10.07184399389274
76,20000.0,1,2,2,24,0,0,2,0,0,0,14619.0,17216.0,16642.0,16976.0,17332.0,18543.0,2850.0,0.0,610.0,630.0,1500.0,0.0,0,male,university,single,18_25,limit_q1_low,16888.0,18543.0,14619.0,101328.0,5590.0,931.6666666666666,0.8444,0.92715,0.73095,0.05516683279219177,0.2795,1,2,0.3333333333333333,0,0,-0.1962,0.0675,0,0,1,16888.0,9.734417801417921,18543.0,9.827901565579532,101328.0,11.526127927647984,5590.0,8.628913441026645,931.6666666666666,6.838047866557317
77,50000.0,1,3,2,25,-1,0,0,0,0,0,42838.0,37225.0,36087.0,9636.0,9590.0,10030.0,1759.0,1779.0,320.0,500.0,1000.0,1000.0,0,male,high_school,single,18_25,limit_q1_low,24234.333333333332,42838.0,9590.0,145406.0,6358.0,1059.6666666666667,0.48468666666666665,0.85676,0.85676,0.04372554278679844,0.12716,0,0,0.0,0,0,0.65616,0.03076,1,1,1,24234.333333333332,10.095566902397115,42838.0,10.665204181618838,145406.0,11.887291985976361,6358.0,8.757626411267408,1059.6666666666667,6.966652920229622
78,300000.0,2,1,1,45,-1,-1,-1,-1,-1,-1,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,0,female,graduate_school,married,36_45,limit_q5_high,291.0,291.0,291.0,1746.0,1746.0,291.0,0.00097,0.00097,0.00097,0.9994275901545506,0.00582,0,0,0.0,0,0,0.0,0.0,0,0,0,291.0,5.676753802268282,291.0,5.676753802268282,1746.0,7.465655310134056,1746.0,7.465655310134056,291.0,5.676753802268282
79,30000.0,2,2,2,22,0,0,0,0,0,0,28387.0,29612.0,30326.0,28004.0,26446.0,6411.0,1686.0,1400.0,560.0,3000.0,1765.0,0.0,1,female,university,single,18_25,limit_q1_low,24864.333333333332,30326.0,6411.0,149186.0,8411.0,1401.8333333333333,0.828811111111111,1.0108666666666666,0.9462333333333334,0.05637890700932387,0.28036666666666665,0,0,0.0,0,0,0.7325333333333334,0.044033333333333334,1,1,1,24864.333333333332,10.121229876783227,30326.0,10.319793683822168,149186.0,11.912955831588347,8411.0,9.03741453682259,1401.8333333333333,7.246249279983521
80,240000.0,2,2,2,44,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,female,university,single,36_45,limit_q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.16666666666666666,1,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,470000.0,2,3,3,33,0,0,0,0,0,0,165254.0,157784.0,162702.0,69923.0,29271.0,29889.0,6400.0,7566.0,3000.0,960.0,1000.0,3000.0,0,female,high_school,other,26_35,limit_q5_high,102470.5,165254.0,29271.0,614823.0,21926.0,3654.3333333333335,0.21802234042553192,0.35160425531914896,0.35160425531914896,0.035662238299090473,0.04665106382978723,0,0,0.0,0,0,0.2880106382978723,0.021204255319148935,0,0,0,102470.5,11.537339990117383,165254.0,12.015245014442275,614823.0,13.329091326969882,21926.0,9.9954740331485,3654.3333333333335,8.203942567295885
82,360000.0,2,1,2,26,0,0,0,0,0,-1,23411.0,27796.0,30400.0,33100.0,180000.0,196.0,4796.0,3400.0,3100.0,146900.0,196.0,2963.0,0,female,graduate_school,single,26_35,limit_q5_high,49150.5,180000.0,196.0,294903.0,161355.0,26892.5,0.13652916666666667,0.5,0.06503055555555555,0.5471441553861596,0.4482083333333333,0,0,0.0,0,0,0.0644861111111111,0.013991666666666666,0,0,0,49150.5,10.802662643929562,180000.0,12.100717685412471,294903.0,12.594405158631352,161355.0,11.991368383029808,26892.5,10.199639900703591
83,60000.0,1,3,2,30,0,0,0,0,0,0,26324.0,27471.0,28108.0,21993.0,19899.0,19771.0,1576.0,1213.0,648.0,768.0,1140.0,0.0,1,male,high_school,single,26_35,limit_q2,23927.666666666668,28108.0,19771.0,143566.0,5345.0,890.8333333333334,0.39879444444444445,0.46846666666666664,0.4387333333333333,0.0372300041095795,0.08908333333333333,0,0,0.0,0,0,0.10921666666666667,0.027483333333333332,0,0,0,23927.666666666668,10.082832461283527,28108.0,10.243845088739151,143566.0,11.874557104173116,5345.0,8.584103896698863,890.8333333333334,6.79327926908325
84,400000.0,2,2,1,44,0,0,2,0,0,0,131595.0,139060.0,126819.0,104430.0,104990.0,94058.0,10700.0,3.0,3050.0,3000.0,3200.0,2800.0,0,female,university,married,36_45,limit_q5_high,116825.33333333333,139060.0,94058.0,700952.0,22753.0,3792.1666666666665,0.29206333333333334,0.34765,0.3289875,0.03246009361540645,0.0568825,1,2,0.3333333333333333,0,0,0.0938425,0.0117575,0,0,0,116825.33333333333,11.668443780585743,139060.0,11.842667964767667,700952.0,13.460196116693366,22753.0,10.032496233099662,3792.1666666666665,8.240956481315859
85,50000.0,2,3,2,49,0,0,0,0,0,0,48909.0,47863.0,21489.0,20414.0,19342.0,19482.0,1676.0,1302.0,700.0,699.0,849.0,826.0,0,female,high_school,single,46_55,limit_q1_low,29583.166666666668,48909.0,19342.0,177499.0,6052.0,1008.6666666666666,0.5916633333333333,0.97818,0.97818,0.03409577464788732,0.12104,0,0,0.0,0,0,0.58854,0.02606,1,1,0,29583.166666666668,10.294994587286897,48909.0,10.797737153533403,177499.0,12.086725887897607,6052.0,8.708309295891688,1008.6666666666666,6.917375522359127
86,160000.0,1,2,2,33,0,0,0,0,0,0,130028.0,107808.0,71934.0,118418.0,118407.0,120418.0,4400.0,3547.0,80000.0,4500.0,4800.0,4500.0,0,male,university,single,26_35,limit_q3,111168.83333333333,130028.0,71934.0,667013.0,101747.0,16957.833333333332,0.6948052083333333,0.812675,0.812675,0.15254102612538867,0.63591875,0,0,0.0,0,0,0.0600625,-0.00845625,1,0,0,111168.83333333333,11.618814341021116,130028.0,11.77551278148284,667013.0,13.41056631418273,101747.0,11.530254447092004,16957.833333333332,9.738544117671625
87,360000.0,2,1,1,45,-1,-1,2,0,-1,-1,390.0,1170.0,780.0,390.0,390.0,390.0,1170.0,0.0,0.0,390.0,390.0,390.0,1,female,graduate_school,married,36_45,limit_q5_high,585.0,1170.0,390.0,3510.0,2340.0,390.0,0.001625,0.00325,0.0010833333333333333,0.6664767872401025,0.0065,1,2,0.3333333333333333,0,0,0.0,0.0010833333333333333,0,0,0,585.0,6.373319789577012,1170.0,7.065613363597717,3510.0,8.163656176168432,2340.0,7.75833346749091,390.0,5.968707559985366
88,160000.0,2,2,2,32,0,0,0,0,0,-1,3826.0,4751.0,6604.0,8604.0,7072.0,766.0,1147.0,2000.0,2000.0,0.0,766.0,2303.0,0,female,university,single,26_35,limit_q3,5270.5,8604.0,766.0,31623.0,8216.0,1369.3333333333333,0.032940625,0.053775,0.0239125,0.2598026815077157,0.05135,0,0,0.0,0,0,0.019125,0.0004875,0,0,0,5270.5,8.570070231017004,8604.0,9.06009870864564,31623.0,10.361671604976522,8216.0,9.013960457931187,1369.3333333333333,7.222809298229769
89,130000.0,2,1,1,35,0,0,0,-1,-1,-1,81313.0,117866.0,17740.0,1330.0,7095.0,1190.0,40000.0,5000.0,1330.0,7095.0,1190.0,2090.0,0,female,graduate_school,married,26_35,limit_q3,37755.666666666664,117866.0,1190.0,226534.0,56705.0,9450.833333333334,0.2904282051282051,0.9066615384615384,0.6254846153846154,0.2503145209349549,0.4361923076923077,0,0,0.0,0,0,0.6163307692307692,0.3209230769230769,0,0,0,37755.666666666664,10.53891733952665,117866.0,11.677312149127815,226534.0,12.330654737353722,56705.0,10.945635304223112,9450.833333333334,9.153964005198874
90,20000.0,1,3,2,44,2,2,0,0,0,2,8583.0,8303.0,9651.0,10488.0,12314.0,11970.0,0.0,1651.0,1000.0,2000.0,0.0,1500.0,0,male,high_school,single,36_45,limit_q1_low,10218.166666666666,12314.0,8303.0,61309.0,6151.0,1025.1666666666667,0.5109083333333333,0.6157,0.42915,0.10032621105855488,0.30755,3,2,1.0,2,0,-0.16935,0.00755,0,0,0,10218.166666666666,9.232020320968072,12314.0,9.418573310554638,61309.0,11.023698240756733,6151.0,8.72453251118548,1025.1666666666667,6.933585455683155
91,200000.0,1,1,1,53,2,2,2,2,2,2,138180.0,140774.0,142460.0,144098.0,147124.0,149531.0,6300.0,5500.0,5500.0,5500.0,5000.0,5000.0,1,male,graduate_school,married,46_55,limit_q4,143694.5,149531.0,138180.0,862167.0,32800.0,5466.666666666667,0.7184725,0.747655,0.6909,0.03804362954783754,0.164,6,2,2.0,2,0,-0.056755,0.009,0,0,0,143694.5,11.8754517563367,149531.0,11.915265695730868,862167.0,13.667205426247799,32800.0,10.39821428171237,5466.666666666667,8.606607235244375
92,280000.0,2,1,2,39,-1,-1,-1,0,0,-2,7524.0,0.0,3968.0,3868.0,0.0,0.0,0.0,3968.0,0.0,0.0,0.0,0.0,0,female,graduate_school,single,36_45,limit_q5_high,2560.0,7524.0,0.0,15360.0,3968.0,661.3333333333334,0.009142857142857144,0.02687142857142857,0.02687142857142857,0.2583165158518326,0.014171428571428571,0,0,0.0,0,0,0.02687142857142857,0.014171428571428571,0,0,0,2560.0,7.848153086199526,7524.0,8.925986089617076,15360.0,9.639587108749145,3968.0,8.286269452783065,661.3333333333334,6.495768953883707
93,100000.0,2,1,2,27,-2,-2,-2,-2,-2,-2,-2000.0,5555.0,0.0,0.0,0.0,0.0,7555.0,0.0,0.0,0.0,0.0,0.0,0,female,graduate_school,single,26_35,limit_q2,592.5,5555.0,-2000.0,3555.0,7555.0,1259.1666666666667,0.005925,0.05555,-0.02,2.124578177727784,0.07555,0,0,0.0,0,0,-0.02,0.07555,0,0,0,592.5,6.386037214049723,5555.0,8.622633703874234,3555.0,8.176391596633795,7555.0,8.9300972286214,1259.1666666666667,7.138999266330215
94,160000.0,2,2,1,37,-1,-1,-1,-1,-1,-2,880.0,1602.0,840.0,840.0,0.0,0.0,1602.0,840.0,840.0,0.0,0.0,7736.0,0,female,university,married,36_45,limit_q3,693.6666666666666,1602.0,0.0,4162.0,11018.0,1836.3333333333333,0.004335416666666666,0.0100125,0.0055,2.646649051165025,0.0688625,0,0,0.0,0,0,0.0055,-0.0330875,0,0,0,693.6666666666666,6.543432114205148,1602.0,7.3796321526095525,4162.0,8.333991247194975,11018.0,9.307376334487778,1836.3333333333333,7.516070524025385
95,60000.0,2,2,2,23,0,0,0,0,0,0,45648.0,46850.0,47214.0,19595.0,19209.0,19323.0,1937.0,1301.0,682.0,690.0,816.0,835.0,0,female,university,single,18_25,limit_q2,32973.166666666664,47214.0,19209.0,197839.0,6261.0,1043.5,0.5495527777777778,0.7869,0.7608,0.03164678528103518,0.10435,0,0,0.0,0,0,0.43875,0.02645,0,1,1,32973.166666666664,10.403479705595723,47214.0,10.76246691769717,197839.0,12.195213902195297,6261.0,8.742254901886351,1043.5,6.95129358099662
